@relation 'dataset_recsys-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R18,20-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R19,30,37,39,42,48,50,64,67,69-70,72,79-weka.filters.unsupervised.attribute.NominalToString-Cfirst-last-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R69-weka.filters.unsupervised.attribute.Remove-R49-weka.filters.unsupervised.attribute.Remove-R47-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.attribute.Remove-R80-weka.filters.unsupervised.attribute.Remove-R79-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.Remove-R88-weka.filters.unsupervised.attribute.Remove-R3-7,9-10,12,14,18-19,21-24,27,30-35,37-38,40,42,46,48-50,53,55-58,62,67,70,72-74,83,86-weka.filters.unsupervised.attribute.NumericToNominal-R5,6,7,17,18,27,42,44-weka.filters.unsupervised.attribute.Remove-R1-47,50-55,57-60'

@attribute user_count numeric
@attribute movie_count numeric
@attribute imdb_release_date_tweet_diff_minutes string

@data
24,182,114909
24,87,?
287,61,1625470
24,1942,52990
24,55,9235811
24,7,7068611
35,75,1433956
33,147,194116
2,319,22760
2,61,1625480
16,1105,2603
19,3,41915186
62,1105,2611
40,1105,2612
56,1105,2615
16,1058,184056
10,1105,2618
26,165,980381
74,17,16886622
1,1105,2630
35,1105,2630
35,508,176871
71,202,425993
13,22,15851276
29,1470,143757
6,885,35763
120,4,2804892
34,338,264672
26,450,284836
21,1208,12739
1,66,3490280
24,4,5801542
3,1101,93387
6,1,19328915
31,1105,2678
77,8,8258142
3,348,2687
77,186,479328
1,65,4468074
225,3,2040296
13,7,-177363
29,314,53102
4,7,14013842
14,187,678062
67,50,19318802
75,58,17935024
91,248,315125
191,28,3049746
5,1360,22868
7,28,2653750
141,41,3239830
63,1105,2711
1,1101,93433
17,1360,22876
17,314,53117
7,1942,53119
4,75,3036800
7,202,426081
15,380,12803
15,304,9881124
7,92,2008644
18,17,9175464
7,199,2643687
45,99,244590
73,29,2169930
45,99,244590
2,475,194250
28,5,607532
12,1105,2736
4,6,607548
6,14,125148
32,319,22909
6,508,176989
5,2202,63230
16,56,175550
17,1105,2752
2,437,113632
23,968,309413
10,437,113635
70,450,284936
10,1470,143876
65,1942,53158
93,475,194280
67,6,6080942
13,1105,2764
4,4,38177107
32,103,6957967
159,1,?
4,644,35893
118,4,14378234
1,1105,2775
20,81,799037
12,1058,184219
7,1105,2780
12,34,1020863
1,13,-66336
9,1208,12867
12,508,177027
2,1105,2788
115,278,174148
12,94,4649669
133,73,408871
73,99,607593
112,1105,2799
133,21,15999700
112,1360,22960
8,1105,2804
54,1105,2808
21,1470,143932
2,1470,143933
41,4,1079937
41,39,17148838
99,1105,2818
5,1208,12899
30,1360,22981
31,627,244685
21,380,12908
14,34,768851
121,165,2835
77,21,1857495
29,20,1454357
2,165,2837
6,65,3429982
81,91,4780766
59,2202,63328
17,885,35978
3,35,7199921
33,141,557261
86,319,375761
17,50,2028942
17,738,53265
7,23,678226
28,56,5163837
75,39,12320584
74,7,1373705
2,82,738673
104,81,9266356
41,7,?
21,168,236119
21,1470,144025
95,1,?
7,1105,2908
51,1105,2908
22,814,204450
6,1105,2910
6,319,23070
4,65,488193
17,268,154117
116,1105,2919
18,262,275021
46,450,285102
116,5,869742
18,248,194443
3,437,113804
18,95,254864
128,4,3147885
51,54,1212526
86,99,577489
95,55,9236155
66,95,29623681
6,113,527101
6,228,275042
33,46,9508382
6,292,446465
13,2,1919526
1,437,113827
32,1105,2948
68,237,204489
91,50,3772871
13,2,1919532
8,1105,2953
8,1942,53353
3,968,309616
18,1360,23119
190,92,306741
2,2,?
3,1,455126
7,46,1041209
6,33,8490332
85,11,8097155
2,1208,13056
1,1360,23138
1,2,5015564
29,40,1484747
10,1105,2987
3,304,9881389
3,796,416271
2,72,2311252
1,151,528592
317,11,6736434
3,160,21745494
29,13,2603636
85,572,164277
16,2,?
41,163,265019
1,236,63479
242,79,19026847
242,57,17454369
4,1105,3018
57,31,18106647
9,25,2835447
41,21,27207449
1,1,3641911
85,1105,3036
27,474,254983
27,437,113924
85,262,275147
75,21,32238827
85,1470,144170
149,20,174414
15,19,728760
15,1208,13141
15,572,164341
15,57,358682
15,71,617942
15,395,275163
15,2,?
15,1942,53464
16,1105,3065
6,1208,13147
1,81,6085574
8,1105,3075
1,1105,3076
30,437,113958
66,17,2009000
1,1942,53483
24,1208,13170
15,474,255034
12,304,9881495
98,1360,23257
6,1208,13178
18,1105,3102
4,1105,3104
8,104,1132070
6,588,43433
29,1942,53515
1,21,-188460
7,1105,3123
7,1208,13204
3,294,416408
35,1105,3131
1,1942,53531
3,26,10950014
74,14,43335573
1,42,23322
113,9,1222843
26,168,236384
33,22,15851806
4,101,7270857
2,962,309843
19,1105,3185
7,29,33426
50,21,1031346
1,1105,3191
148,30,2271193
1,644,36313
1,814,204733
24,474,255139
33,801,144320
239,1,2251043
7,2202,63695
3,546,285402
15,167,358849
49,119,6729472
138,68,477000
62,2,1800
41,99,-77396
56,100,11808312
8,1105,3253
56,62,12945913
135,3,16100957
70,44,1565658
4,108,3037339
2,1208,13343
155,5,356008
22,3,1499428
21,1470,144388
8,16,14246310
78,1470,144412
17,278,174658
2,2002,124260
2,885,36422
17,113,527463
16,25,2321644
1,1208,13385
13,801,144427
15,67,23973487
22,359,245170
6,1105,3316
19,15,7029018
19,6,8127742
39,814,204872
71,59,698854
49,59,698858
33,581,-36981
108,72,468461
17,5,225048
155,99,577927
41,508,177610
37,59,698894
35,248,1596014
98,161,154580
11,7,3359960
11,14,3027381
11,34,4700661
15,602,84022
105,5,23076511
6,1470,144514
97,319,23556
317,4,2020838
173,228,275505
189,6,2896306
26,1208,13498
20,1360,23578
26,1360,23579
26,738,53819
26,1105,3419
1,1208,13501
4,1105,3422
6,268,154625
104,16,1598946
13,1105,3427
1,163,10025829
24,106,507430
24,249,446954
9,450,285616
24,113,527597
14,1105,3437
55,12,2133197
17,1105,3439
2,1360,23600
189,3,5466741
34,1105,3443
6,1105,3444
52,1105,3451
1,104,19820671
16,252,225155
14,15,2563781
14,79,8097643
64,48,28938823
64,212,325963
4,1942,53867
4,1105,3468
4,22,36591
1,414,386512
3,347,97075
56,18,11403896
56,10,22402617
35,5,1283579
33,359,245344
67,9,?
67,9,?
6,581,-36833
45,1105,3486
25,5,4993026
57,437,114366
30,1105,3498
18,10,13068623
239,1,7209203
16,338,265526
41,1470,144628
10,801,144628
15,1105,3510
9,9,2848891
16,106,497432
51,336,709116
14,437,114397
26,11,3735998
89,61,359139
37,57,1891300
12,80,1041762
17,1470,144643
24,134,961130
5,346,913618
63,508,177782
25,1,?
29,95,295804
54,15,11938206
258,4,-771232
12,54,900607
173,232,225249
31,2202,64030
1,1105,3551
119,569,176352
119,86,5580613
119,102,5056453
119,59,9562274
119,72,2311816
15,1208,13636
119,7,5930596
119,32,2291718
128,56,5345960
128,15,4297640
119,60,3521421
53,801,144681
119,103,4270281
119,86,2362221
119,73,1182922
95,801,144682
119,10,2785642
2,3,195083
119,23,2856143
119,52,2271564
119,3,7022065
119,7,4317806
119,46,4872206
2,1101,94288
16,1105,3569
1,36,913649
16,9,5275409
37,1101,94290
119,98,920852
20,53,843039
4,1208,13661
2,885,36704
58,248,1596229
1,1360,23750
1,437,114470
48,57,1246311
11,1105,3594
120,22,12311216
120,569,176397
82,1208,13677
155,8,2042637
49,112,638639
12,249,447120
1,249,447121
29,106,490322
2,61,2846104
10,8,4398426
15,1105,3613
55,382,236836
33,1105,3617
1,6,195138
26,15,1686981
64,885,36741
20,1105,3621
118,20,16383624
91,55,2231308
10,1,18543571
25,3,34444055
15,581,-36684
287,58,7465715
37,2,651635
89,228,275735
54,2,3662676
13,108,3037717
22,68,820059
35,3,9972761
51,814,205182
355,1105,3642
60,14,1004442
85,67,720765
85,28,3491266
74,4,14901826
52,1,?
1,31,490370
4,1360,23810
4,1942,54051
34,9,437093
33,271,265673
33,5,599814
18,40,4045677
2,1105,3657
2,885,36778
18,44,4811819
18,103,4270380
123,588,43983
4,56,1263605
2,140,779766
22,7,19748887
47,53,17858228
9,186,480309
168,55,2231350
190,1,20070071
168,104,1132631
168,167,359292
7,346,913755
9,602,84318
118,187,679041
4,236,64162
8,801,144804
189,67,427050
189,59,5023471
189,7,6313771
24,1842,84331
189,14,8742992
189,22,11101772
189,22,12674252
189,18,13322192
16,1105,3695
189,11,2281779
8,2202,64181
23,430,416982
8,1470,144823
189,1,?
56,6,33346845
85,508,177945
320,88,55548
7,324,216768
57,26,24057409
4,19,3975171
17,1105,3712
17,415,185153
51,81,225413
54,15,1687075
17,5,13797
57,1105,3718
19,1105,3722
311,1,40585803
28,27,6293646
38,1470,144849
24,187,679091
1,102,10920372
30,380,13812
31,1105,3735
66,51,3736
3,375,215366
37,1470,144869
18,380,13832
4,134,961353
64,1105,3755
10,1105,3757
17,12,5094097
2,1842,84398
17,21,699281
2,1360,23928
69,1470,144888
17,609,316188
8,100,11808828
17,1470,144888
1,27,4459069
27,237,205309
33,95,255710
37,99,-76869
5,1360,23931
18,50,2029852
10,15,2615932
74,198,2221373
287,51,?
65,99,578338
2,3,8289539
5,1105,3779
161,4,329159
8,133,1465380
50,21,7200841
33,19,18127562
20,581,-36537
21,347,97383
86,215,568264
7,100,679145
48,1,?
12,27,2080270
33,124,7684691
25,304,437232
1,22,31506673
5,228,398355
29,271,265815
54,968,310456
33,6,8642296
8,581,-36522
33,1842,84438
140,28,961399
21,1105,3803
21,228,275904
16,1105,3806
89,237,205346
51,292,447327
52,2,1384708
21,1842,84448
34,46,500609
16,21,1858470
10,105,2990310
26,474,255751
129,5,189572
99,1360,23973
2,100,679174
9,885,36934
30,437,114698
13,1470,144940
116,2,36150701
112,348,3821
12,959,67182
16,16,-510254
37,437,114706
6,581,-36492
15,1470,144949
65,16,3289911
190,1,10144311
10,1470,144951
80,47,7604092
138,147,25435
11,15,2281915
38,304,437278
53,39,618722
1,72,5578025
4,22,2644807
10,50,800107
62,659,44167
9,95,-137271
3,6,17603470
148,67,720970
23,140,779951
13,105,467533
67,6,11202734
12,1105,3856
12,1942,54256
22,1842,84497
23,5,981617
53,1842,84500
128,72,468980
26,19,729560
81,20,18038363
3,32,1324284
32,10,5789784
3,572,165146
33,119,5308
16,328,13949
56,1105,3869
16,1360,24030
5,1105,3871
12,1842,84511
2,346,913951
2,5,?
54,25,1697311
31,27,3514532
55,1,7776993
16,278,175233
45,1470,144993
16,389,396995
16,962,310535
21,40,1485636
26,1842,84516
3,67,3128677
16,1942,54278
34,1842,84518
21,53,21819818
2,68,3360459
7,375,215499
40,23,921160
7,194,237100
50,1105,3880
50,67,3451181
51,37,3793962
50,31,7200942
16,1470,145003
55,119,6730123
16,57,16353644
5,738,54284
50,19,1213486
189,7,4106447
28,1105,3887
189,12,3017808
25,1105,3889
16,192,9882290
81,2,4277811
20,1105,3892
22,1105,3892
20,1101,94613
6,437,114774
16,139,2070296
16,79,8098077
24,165,3899
3,319,24059
16,83,2896800
24,41,1386240
311,4,21779522
23,52,8200322
16,12,32429763
16,129,1808163
3,21,7654563
53,1208,13983
16,13,?
13,2,9492064
23,32,37813988
1,338,265928
97,99,-76730
77,21,10013349
320,7,18481991
16,27,3733512
45,36,10307053
23,39,17149933
31,627,245777
1,1208,13997
190,2,22683917
26,5,1657040
36,134,961522
80,57,1891703
31,1058,185363
22,508,178163
70,161,155126
65,1105,3927
7,673,359547
14,1,6908728
102,1105,3930
80,2,1045052
13,68,3360513
64,9,1315715
173,237,205477
46,202,427298
18,319,24099
173,54,215559
16,187,679300
48,9,2060260
6,104,1132913
13,521,386993
64,20,4116597
33,7,611641
48,7,6273721
2,1470,145083
100,1105,3963
100,437,114843
100,738,54364
63,150,507964
100,268,155164
29,102,10920604
100,959,67324
40,14,23575329
31,99,-76668
100,69,1898957
100,1842,84618
14,885,37098
1,336,709579
67,48,15917360
25,237,205521
94,738,54383
94,85,6172883
4,99,245846
101,347,97591
2,174,14270071
12,304,437436
33,4,15658238
12,19,2071838
51,252,225708
17,1105,4010
115,268,155215
120,16,21084176
19,1105,4018
59,18,3048183
22,23,4008604
39,165,4029
40,3,1465631
31,9,?
19,88,55876
10,5,6697105
161,415,185486
161,36,?
6,1105,4051
10,217,598772
41,2,27235892
77,83,2896953
3,112,639099
20,32,388542
20,152,-116895
52,389,397186
17,1842,84708
25,17,2990571
1,1360,24233
7,437,114954
190,1,23933936
69,3,8726099
69,14,1516080
2,885,37200
2,245,94801
77,48,1922106
54,1105,4086
77,2,9196987
1,1105,4087
91,104,1133050
13,11,6596351
66,6,1216571
13,3,9700992
20,1105,4092
54,3,7355294
3,1105,4095
56,73,843558
59,30,135142
25,1105,4103
9,97,205654
161,1,44919098
5,1105,4125
40,348,4128
66,192,9882529
11,380,14209
40,21,38549995
6,885,37255
24,1208,14223
31,31,1576623
167,10,4157104
22,1105,4157
15,38,37087044
5,55,509605
4,1105,4167
4,29,28317456
13,9,7405781
78,1208,14267
11,2,379967
78,1105,4187
99,16,11084988
75,22,36428991
59,215,568675
59,134,961796
59,20,4600677
93,22,760137
3,1105,4201
104,1105,4202
225,1,7775882
112,99,246063
9,133,1244048
6,212,326708
21,30,26385018
17,47,3340702
32,103,10318885
34,92,2010147
42,1105,4230
49,1470,145351
41,319,24393
15,1101,94954
29,1105,4241
23,10,15860081
74,48,1425463
31,54,215866
41,644,37367
41,314,54647
107,119,6730487
6,796,417527
57,1105,4250
41,10,359871
59,389,397373
4,1360,24413
32,6,1709222
73,1,?
41,1,2312525
41,23,3434286
3,8,8128693
3,192,9882673
50,28,961873
3,2202,64754
1,1208,14360
3,39,2362940
56,1105,4282
20,97,205824
28,192,9882685
9,57,659487
2,1,33485671
3,58,5437351
14,1105,4296
14,1942,54696
14,885,37417
36,1105,4298
36,314,54699
16,95,-136818
14,248,195823
52,1,2977843
23,1,?
5,3,9741526
17,4,4307
51,2,13602236
120,10,359936
13,10,9610559
9,3,1183682
9,344,310987
21,414,387368
29,105,286509
3,27,1408270
8,673,359951
29,13,2483951
9,14,470895
9,18,508336
472,77,397457
21,1360,24498
1,588,44659
2,165,4339
4,2,27984980
230,278,175701
41,9,?
16,8,?
7,1208,14427
35,1105,4351
8,202,417632
8,11,4482694
22,1105,4359
25,1105,4364
68,15,1435725
6,572,165646
8,4,10225430
118,5,5669335
5,44,357117
80,66,9300971
2,1,?
74,104,1133365
88,34,3270326
88,42,5387127
88,39,3209847
88,25,2594967
88,13,3038487
88,30,2272407
88,46,2695768
88,24,18282328
99,15,2414911
66,437,115295
74,29,1687776
8,1360,24578
74,67,427784
74,23,5528207
74,10,4641232
31,569,177237
8,18,9267903
47,382,237675
118,51,1818796
118,32,216076
3,885,37586
21,52,659671
16,314,54874
16,49,5397279
141,9,4523141
29,959,67843
29,588,44803
9,801,145605
1,2,27985125
19,1105,4489
9,1058,185934
1,319,24663
6,249,448024
3,511,75073
5,1105,4520
13,11,3510863
219,30,33097179
8,437,115423
39,1208,14625
2,1208,14627
111,1105,4550
158,437,115438
2,248,1597200
16,1,1768565
11,3,8703562
19,1360,24759
2,581,-35718
67,430,417894
67,2202,65095
67,508,178855
67,483,327116
67,205,563336
13,129,256557
67,254,538857
32,486,75182
16,248,1597277
2,348,4641
61,19,2252496
36,51,4582356
71,18,24471641
12,124,7685568
9,18,2929248
9,99,-75960
104,82,7171508
16,4,4681811
43,1,?
219,22,29327420
79,5,128541
10,4,22180704
10,1,187584
10,2,66624
10,1,792325
10,1,22962565
10,57,441026
40,474,256669
1,11,?
16,15,1688137
22,11,7161517
108,81,45101
2,347,98387
2,437,115667
1,217,599517
6,23,2051039
33,151,7252327
46,113,528970
163,12,19512496
39,15,2354836
163,5,20873238
33,216,649940
163,4,19439062
39,25,851486
2,1470,145949
26,588,45164
196,248,196369
1,304,9883251
4,414,387892
317,14,5360218
21,1105,4859
219,17,27805501
63,738,55262
36,437,115744
1,1208,14946
1,1208,14957
11,165,4883
65,46,3149843
16,2,4409784
19,3,13539387
27,1105,4893
17,67,1758815
2,873,97056
2,1376,115778
119,17,932260
13,1360,25062
52,1,3021716
30,133,488758
89,248,196441
1,1942,55324
8,12,7723268
9,1,7536069
8,205,563651
3,1105,4931
3,2202,65411
158,73,125893
39,16,3885680
219,22,1156941
16,95,5571924
26,33,2565265
82,228,277058
8,1942,55359
82,673,360579
82,508,179199
82,801,146080
128,15,2617126
29,211,216598
1,110,320285
34,1105,4991
155,50,730694
56,33,327503
85,475,196527
43,1105,5007
85,14,458608
85,1470,146129
85,885,38129
52,28,3139893
31,236,65507
3,29,287213
80,7,35273
52,1360,25197
2,18,732178
62,6,5538901
211,1105,5047
94,54,1113873
11,7,439955
10,1208,15159
20,198,2222679
97,10,-115879
20,1668,107320
34,294,418360
20,2002,126040
1,1208,15160
20,254,539320
20,24,4957181
20,205,563801
34,272,367902
10,1208,15162
34,968,311743
34,319,377983
34,202,428443
34,1376,115964
34,56,?
34,873,97245
9,13,12796545
34,546,287266
78,1105,5086
230,56,?
225,304,438527
121,64,1940387
34,1470,146210
26,1376,115971
242,16,32652778
2,581,-35218
119,58,17937434
119,14,8243294
119,42,1053435
34,9,-468643
124,588,45439
62,70,14963781
25,43,2942664
37,885,38246
7,1105,5127
27,968,311791
173,89,17453612
42,1105,5135
58,1105,5137
58,959,68498
1,105,631542
9,1,450103
1,588,45465
123,359,247005
51,3,10592037
135,1105,5165
21,23,2001013
28,1470,146299
1,4,25235420
121,9,10427906
52,158,519267
52,59,700708
67,16,17413348
3,139,2071601
92,1842,85842
3,3,3563450
33,41,3785214
18,15,3351778
14,382,238438
14,7,692099
31,108,136259
1,228,399780
9,101,7272900
25,2,683461
50,1105,5227
41,67,722348
173,61,398350
67,5,129071
7,51,5231
2,344,311894
9,12,18777015
4,27,1558995
35,59,700762
1,644,38362
61,41,602843
93,5,129083
2,380,15324
110,609,317668
97,162,18210
148,142,1224932
77,31,4480715
26,43,14802695
11,1105,5258
8,1470,146386
15,1470,146388
26,602,85912
20,355,186714
50,1,517921
26,11,7414082
12,215,569763
138,1,2932743
9,110,630243
138,511,75844
7,72,470405
54,814,206826
59,198,2222890
3,10,-246769
30,4,591370
10,1470,146411
55,1105,5292
30,2,6930253
55,1105,5295
105,124,451697
4,1105,5297
69,738,55697
50,609,317718
52,1470,146418
10,1105,5300
10,236,65780
10,182,75861
10,2002,126261
10,2202,65781
72,20,1429402
67,106,509304
18,1105,5304
91,1105,5305
2,278,176666
28,1105,5308
55,98,2081789
5,7,4319551
76,110,320612
76,474,257252
3,1105,5312
43,212,327813
109,62,7847553
10,1105,5316
71,16,672038
49,581,-34999
19,962,311981
75,6,3593801
7,1105,5322
8,270,-34995
4,347,98924
18,588,45645
130,38,5307405
2,344,311988
138,88,57170
52,1470,146451
4,1,3983995
8,1105,5338
20,581,-34981
49,581,-34981
60,1470,146460
8,1942,55741
8,1,15558721
60,1,1466941
8,20,479101
61,31,13925766
17,1470,146468
33,262,277451
2,1105,5353
67,26,13875374
51,3,371057
3,483,327859
88,57,441681
68,100,11810424
112,67,428724
97,10,77365
25,28,1829786
52,3,268827
4,1105,5374
120,56,178174
4,165,5374
22,1101,96096
85,107,489221
25,1105,5387
320,53,3099954
23,51,5395
67,1360,25555
44,55,2233077
13,314,55798
88,1208,15482
17,1470,146525
17,15,2617568
190,1,12373508
17,103,2182688
17,75,1436768
17,90,1225089
17,71,6046149
17,13,4531269
17,627,247270
17,83,1487170
17,100,846310
6,738,55816
6,5,885197
31,1360,25578
6,1,337998
46,294,418699
8,70,14964084
1,174,14271507
6,546,287617
31,62,2525439
1,1842,86086
15,380,15530
67,475,196976
25,262,277557
24,5,11475058
25,1360,25623
12,1105,5470
41,13,15841152
59,13,-137086
77,10,5982855
2,609,317897
187,67,15589100
11,86,20306547
11,39,?
55,99,620368
112,21,701010
3,1470,146614
1,20,1275514
51,644,38614
40,359,247362
40,108,136544
64,6,16116166
3,5,?
3,79,8099688
2,165,983271
2,450,287692
86,55,2233196
64,10,-54949
65,31,13925953
29,52,660733
58,1208,15614
8,1,39085636
25,14,286276
25,14,1799717
25,1058,186977
39,254,539785
2,1105,5547
7,36,-306989
35,99,610356
22,1470,146677
1,248,197092
55,1,7999012
19,474,257514
38,51,5578
30,13,-136976
1,174,14271671
107,37,4602071
74,100,680952
43,314,55992
22,72,2313856
51,51,4583296
7,4,7888157
1,11,25422979
1,249,449141
46,314,56021
156,1105,5633
13,99,-74999
32,119,7084
3,103,6083827
8,627,247509
118,486,76218
99,13,22134138
3,1360,25820
47,21,410301
107,18,4077981
59,355,187106
1,6,15468331
38,97,207211
29,474,257614
48,1105,5678
89,1105,5687
11,79,953213
11,179,449214
86,68,3362274
191,1,7004096
46,76,13160099
65,73,1507619
46,10,48638760
168,1470,146822
128,328,15784
46,50,15125706
8,380,15787
1,27,11365822
1,1208,15803
1,57,1285824
49,1668,107968
3,165,5730
41,27,4450950
41,29,4975111
41,33,2427753
1,1360,25896
16,1,1527817
16,314,56138
16,1105,5738
3,962,312405
3,86,1316085
80,140,781854
80,140,781854
39,508,179997
39,437,116638
104,51,5759
38,15,2547360
22,32,217385
116,437,116648
10,569,178570
3,588,46094
116,5,2777786
73,28,671072
42,1105,5802
1,15,-94997
64,67,429166
4,49,10834551
1,382,239033
33,1105,5814
57,129,257755
11,511,76387
99,1208,15907
5,347,99441
29,51,6124342
25,1105,5842
45,94,4652728
45,86,3395548
45,73,1245688
33,13,1003769
31,24,4178977
68,271,267898
26,7,?
21,3,1074380
21,483,328401
62,347,99504
1,1105,5910
35,1360,26078
11,1105,5918
35,1942,56319
35,2202,66399
35,199,2646880
35,163,10028320
35,84,7538501
35,58,17938242
35,79,14765922
35,962,312582
35,254,540163
35,56,14218723
35,57,10045604
35,44,16355685
35,216,651045
35,129,1810187
35,572,167210
35,336,711530
9,14,1517932
35,32,4904752
19,61,2848433
23,33,1490578
27,1105,5956
11,1105,5957
27,236,66437
1,2,67879
8,1,14722765
98,1105,5977
47,25,2596556
121,2,452398
28,75,3040080
98,348,6000
23,319,26176
57,237,207565
10,627,247885
219,2,34689868
7,348,6043
6,1208,16151
2,14,3433223
29,1,1307785
128,4,9904648
25,673,361715
1,1105,6100
44,1,38560604
8,483,328614
6,801,147244
5,20,3967504
61,11,6175028
47,7,2808370
9,801,147264
161,486,76712
1,2202,66636
149,163,268178
55,1360,26327
39,43,6860567
8,6,3050331
35,319,379074
121,86,1316515
121,57,2374916
121,2,4370816
104,25,1114988
104,23,1145229
121,968,312849
219,12,32432057
96,1105,6201
2,609,318629
33,88,27818370
27,23,1659334
17,1105,6216
128,2,?
1,1208,16298
17,885,39340
149,572,167500
17,1208,16300
17,1360,26381
17,738,56621
17,1942,56621
2,1105,6222
17,644,39342
17,659,46542
30,60,3524082
17,569,179023
30,968,312883
20,1470,147344
97,1105,6228
1,1208,16308
6,205,564950
97,1,66715
18,82,742015
22,95,-134863
317,9,12424757
67,16,16799563
78,437,117174
51,92,842875
27,450,288475
14,73,2677501
87,588,46622
58,54,217927
15,8,2284388
40,143,9390789
65,18,4633031
46,98,923599
15,43,2677521
52,1,38182103
4,53,21822263
4,51,812664
1,174,14272406
2,962,313000
3,581,-33966
4,968,313026
11,475,197888
1,962,313029
1,174,14272454
8,1208,16462
33,873,98543
138,319,26550
33,129,1810657
138,105,87037
14,1,18835839
128,9,3927465
60,21,1105126
31,437,117293
21,152,-114543
21,88,58256
189,22,4520757
189,42,513298
189,26,1740178
39,103,4273141
105,73,1246263
12,347,100032
6,738,56832
1,165,984196
196,20,409637
35,106,510439
79,4,360631
80,139,2072853
5,5,16536
1,139,2072859
96,1470,147582
48,1208,16543
81,1470,147586
81,81,187906
62,98,2082948
6,105,632874
246,6,7196336
2,885,39600
8,1105,6485
14,73,2677686
4,83,4764247
66,16,16799769
2,1105,6489
81,164,3564735
16,2202,66976
27,2202,66977
1,2202,66978
26,26,138978
7,521,389542
27,1842,87143
16,1,33535405
75,738,56917
13,885,39641
13,113,530682
35,521,389568
17,348,6533
34,31,2113256
36,21,16003450
3,16,1147031
121,21,411203
24,21,8544325
3,225,429930
50,1105,6576
2,23,1145617
7,1105,6578
355,2,503383
1,1105,6584
355,4,1571864
355,18,1498424
22,51,6591
138,355,188032
34,119,8036
34,70,5157476
34,44,4885317
26,31,2607239
39,3,6981961
30,278,177961
80,10,684846
135,147,28206
17,1360,26769
22,475,198130
19,8,?
13,414,389665
29,24,10066468
22,380,16709
29,11,2587110
5,1105,6631
29,2,12737671
3,9,23092712
70,1101,97353
29,3,11971593
29,1,13172554
30,521,389676
80,278,177998
20,1470,147762
81,28,4179770
6,336,712251
6,125,419932
7,1842,87296
